method,epoch,train_loss,train_acc,test_loss,test_acc
forget,12,0.282622578125,0.91492,0.84515087890625,0.7405
forget,13,0.26513576171875,0.91948,0.773059521484375,0.7526
forget,14,0.247785,0.92596,0.748139013671875,0.7651
forget,15,0.22441177734375,0.93212,0.8946091796875,0.7444
forget,16,0.2163849609375,0.93436,0.769373876953125,0.761
forget,17,0.20589125,0.93788,0.89356572265625,0.7327
forget,18,0.19407685546875,0.94156,0.741007373046875,0.7664
forget,19,0.1872172265625,0.94324,0.708551025390625,0.7839
forget,20,0.1763565625,0.9466,0.83030146484375,0.7509
forget,21,0.1745267578125,0.94708,0.80622685546875,0.7641
forget,22,0.156981806640625,0.95244,0.8283078125,0.7561
forget,23,0.149066484375,0.9548,0.814006787109375,0.7676
forget,24,0.145987392578125,0.955,0.739870751953125,0.7833
forget,25,0.132209140625,0.9602,0.61647568359375,0.8126
forget,26,0.118660810546875,0.9644,0.62979609375,0.8091
forget,27,0.11319361328125,0.96584,0.768165283203125,0.779
forget,28,0.11397375,0.96504,0.682926318359375,0.8021
forget,29,0.092416455078125,0.97164,0.68255634765625,0.8104
forget,30,0.089717939453125,0.9726,0.57360859375,0.829
forget,31,0.075572119140625,0.97648,0.736303759765625,0.7937
forget,32,0.0728368798828125,0.97716,0.61549521484375,0.8242
forget,33,0.0653045703125,0.98052,0.6236611328125,0.8219
forget,34,0.055171787109375,0.98308,0.606785595703125,0.836
forget,35,0.0446622314453125,0.98676,0.567182958984375,0.8442
forget,36,0.03378788330078125,0.98988,0.5496009765625,0.8543
forget,37,0.0328496142578125,0.98996,0.529963330078125,0.8571
forget,38,0.0217966162109375,0.99352,0.526665673828125,0.863
forget,39,0.0190158154296875,0.99504,0.559628515625,0.86
forget,40,0.0134823291015625,0.9964,0.518216748046875,0.8668
forget,41,0.011631788330078125,0.99668,0.538706005859375,0.8676
forget,42,0.008421107788085937,0.9982,0.496170849609375,0.8731
forget,43,0.007209649658203125,0.99852,0.497036669921875,0.8751
forget,44,0.005627904052734375,0.99912,0.5003091796875,0.8738
forget,45,0.005067750854492187,0.99912,0.50624970703125,0.8764
forget,46,0.004574873962402344,0.99928,0.49487626953125,0.8777
forget,47,0.0042308135986328125,0.99956,0.501966845703125,0.8779
forget,48,0.004200560302734375,0.99952,0.4970080078125,0.8786
forget,49,0.003911219177246094,0.99968,0.495092724609375,0.879
forget,50,0.0036321975708007814,0.99956,0.49987265625,0.8763
craig,1,2.0668370484819394,0.26449057962318495,1.73242265625,0.3618
craig,2,1.3825378015120604,0.4776991079643186,1.55549560546875,0.4624
craig,3,1.0705195395315812,0.5980639225569023,2.7303912109375,0.404
craig,4,0.8564733995609825,0.6848273930957238,1.3093771484375,0.5736
craig,5,0.6820003268880755,0.7516700668026721,1.274148828125,0.6225
craig,6,0.5389469485029401,0.8078723148925957,1.26999228515625,0.6219
craig,7,0.4141634415376615,0.8559542381695268,1.22592451171875,0.6523
craig,8,0.3393599415851634,0.8776351054042162,1.18328271484375,0.6788
craig,9,0.26711699327348093,0.90595623824953,1.012201953125,0.7318
craig,10,0.23541379155166206,0.9169966798671947,1.11528916015625,0.7243
craig,11,0.21071745213558543,0.9256370254810192,1.02857646484375,0.7321
craig,12,0.1762306820397816,0.9365974638985559,0.99326923828125,0.7439
craig,13,0.1834272589653586,0.937877515100604,1.1414630859375,0.7185
craig,14,0.17560350851534062,0.9386375455018201,1.04342255859375,0.7411
craig,15,0.16181690236359456,0.9443977759110365,0.9986205078125,0.7536
craig,16,0.14766551599563982,0.9475179007160286,0.98196982421875,0.7516
craig,17,0.13497243991322153,0.9544381775271011,0.7867798828125,0.784
craig,18,0.12930073843578743,0.9559182367294692,1.01750361328125,0.7579
craig,19,0.12498119065387615,0.9559582383295332,0.825996484375,0.7841
craig,20,0.10739922760972939,0.9624384975399016,0.8396716796875,0.7956
craig,21,0.11144771962753511,0.9610784431377255,0.90410673828125,0.7707
craig,22,0.10768350655901236,0.9626385055402216,0.8241810546875,0.7982
craig,23,0.09522491251212549,0.9662786511460458,0.8248400390625,0.7947
craig,24,0.09030403208315832,0.9697987919516781,0.92761953125,0.7847
craig,25,0.08833013476789071,0.9707588303532141,0.88960029296875,0.7854
craig,26,0.0829669221925127,0.9704788191527661,0.83479091796875,0.7927
craig,27,0.06970176756289001,0.9758790351614065,0.77893759765625,0.8035
craig,28,0.061055025208820855,0.9787191487659507,0.87143330078125,0.7969
craig,29,0.05577400830408216,0.9809992399695988,0.75879296875,0.8227
craig,30,0.04929535560328663,0.983919356774271,0.9133357421875,0.795
craig,31,0.05293049124308722,0.9825593023720949,0.71891455078125,0.8332
craig,32,0.039664931323815454,0.9872794911796472,0.718674853515625,0.834
craig,33,0.033434752917460446,0.9892395695827834,0.688436669921875,0.8405
craig,34,0.02614399009554132,0.9921996879875195,0.8606185546875,0.8136
craig,35,0.021697320529539932,0.9931597263890556,0.7109962890625,0.8365
craig,36,0.021676416373061173,0.9929197167886715,0.6786224609375,0.8439
craig,37,0.01732788793973634,0.9950398015920637,0.655803662109375,0.853
craig,38,0.012270559181742269,0.9971598863954558,0.63306396484375,0.8571
craig,39,0.009148000197351644,0.9976799071962879,0.65907099609375,0.8584
craig,40,0.007770841839532957,0.9980799231969278,0.636766015625,0.858
craig,41,0.0057822216453111246,0.9987599503980159,0.62383095703125,0.8604
craig,42,0.005365869542008243,0.998919956798272,0.624844873046875,0.8618
craig,43,0.004711128996917689,0.9991999679987199,0.616485888671875,0.8658
craig,44,0.004285919422616748,0.9991599663986559,0.615077197265625,0.8632
craig,45,0.004052280316310309,0.999359974398976,0.60889208984375,0.8659
craig,46,0.003462817956077618,0.999559982399296,0.611673876953125,0.8652
craig,47,0.0032477638827232776,0.9997199887995519,0.610265771484375,0.8658
craig,48,0.002965752480196864,0.99979999199968,0.61732744140625,0.8656
craig,49,0.0026551950139529017,0.9997599903996159,0.615626220703125,0.866
craig,50,0.0033098452233987796,0.99959998399936,0.6156708984375,0.8649
